id,team_id,dataset_id,task_id,batch_id,project_id,data_id,class_id,source,model_run_id,model_class_name,visible_type,model_confidence,class_attributes,created_at,created_by,updated_at,updated_by
195900130,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.69789845","{""attrs"": {}, ""center3D"": {""x"": 26.308452502486617, ""y"": 13.004617475164418, ""z"": 0.1792713701725006}, ""checked"": false, ""classType"": """", ""confidence"": 0.6978984475135803, ""frontId"": ""195900130"", ""id"": ""691B1F62-71A5-4F99-98C0-F1F7D9CD3082"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 1.8949239253997803}, ""size3D"": {""x"": 4.940703536386991, ""y"": 2.021002537599543, ""z"": 1.51034677028656}, ""trackId"": ""C_VIj6FjhwV2lC9J"", ""trackName"": ""11"", ""uuid"": ""195900130"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900131,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.68770915","{""attrs"": {}, ""center3D"": {""x"": -13.72647035821646, ""y"": -8.161977385842969, ""z"": 0.8624301552772522}, ""checked"": false, ""classType"": """", ""confidence"": 0.6877091526985168, ""frontId"": ""195900131"", ""id"": ""F4F2470F-F238-46F4-96C8-07B00FDD8ACC"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 0.8507143259048462}, ""size3D"": {""x"": 4.096962480732145, ""y"": 1.863761827184959, ""z"": 1.310294270515442}, ""trackId"": ""OGIRkhMXy-Dnsa6j"", ""trackName"": ""12"", ""uuid"": ""195900131"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900132,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.68386036","{""attrs"": {}, ""center3D"": {""x"": -1.9104215025602762, ""y"": -7.687118508768753, ""z"": 0.5450409054756165}, ""checked"": false, ""classType"": """", ""confidence"": 0.6838603615760803, ""frontId"": ""195900132"", ""id"": ""8FFC7B3B-FFA7-4C08-B502-3B68DED6120F"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 0.4962741434574127}, ""size3D"": {""x"": 4.493157426922295, ""y"": 1.7963584020639516, ""z"": 1.6078003644943237}, ""trackId"": ""kRlGo7GxKklVhlHU"", ""trackName"": ""13"", ""uuid"": ""195900132"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900133,90104,120186,,,,540107,,MODEL,180089,Truck,VISIBLE,"0.66656667","{""attrs"": {}, ""center3D"": {""x"": -38.65508000624898, ""y"": -21.281718029664848, ""z"": 1.1979679465293884}, ""checked"": false, ""classType"": """", ""confidence"": 0.6665666699409485, ""frontId"": ""195900133"", ""id"": ""33C116FD-7CE6-49CC-BBA0-C5E762F617A9"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Truck"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -2.318258285522461}, ""size3D"": {""x"": 5.463583015340305, ""y"": 2.000962979376027, ""z"": 1.9476786851882935}, ""trackId"": ""lYWjGJQd5GmqVxBl"", ""trackName"": ""14"", ""uuid"": ""195900133"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900134,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.6617543","{""attrs"": {}, ""center3D"": {""x"": 13.83032829765158, ""y"": 19.042286847966366, ""z"": 0.4412999451160431}, ""checked"": false, ""classType"": """", ""confidence"": 0.661754310131073, ""frontId"": ""195900134"", ""id"": ""D6A7A6A5-AB48-4759-8B37-E31A2CAD38D5"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 0.8599448204040527}, ""size3D"": {""x"": 4.762979369165805, ""y"": 1.9567507418407217, ""z"": 1.5486740469932556}, ""trackId"": ""NUnvieOlXgiVSrRv"", ""trackName"": ""15"", ""uuid"": ""195900134"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900135,90104,120186,,,,540107,,MODEL,180089,Motorcycle,VISIBLE,"0.6528064","{""attrs"": {}, ""center3D"": {""x"": -17.650798441866723, ""y"": -12.739085850426068, ""z"": 1.0464473962783813}, ""checked"": false, ""classType"": """", ""confidence"": 0.6528064012527466, ""frontId"": ""195900135"", ""id"": ""B6B3A214-C201-4820-ADD1-85A3646FAD31"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Motorcycle"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 0.9036117792129517}, ""size3D"": {""x"": 1.0201001967337788, ""y"": 0.711935813301352, ""z"": 1.475724697113037}, ""trackId"": ""xl-V-qLx9Wq5pIgJ"", ""trackName"": ""16"", ""uuid"": ""195900135"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900136,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.64698976","{""attrs"": {}, ""center3D"": {""x"": 2.8411442974393264, ""y"": 19.071773864028376, ""z"": 0.6781245470046997}, ""checked"": false, ""classType"": """", ""confidence"": 0.6469897627830505, ""frontId"": ""195900136"", ""id"": ""5CC9623C-94CD-47C7-AB8D-C66EBF815F76"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 506, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -2.002624988555908}, ""size3D"": {""x"": 3.896398798538037, ""y"": 1.9211970935380407, ""z"": 1.279414415359497}, ""trackId"": ""SVpr_i0Bc-TwndnP"", ""trackName"": ""17"", ""uuid"": ""195900136"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900137,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.64438975","{""attrs"": {}, ""center3D"": {""x"": -6.9575610904777605, ""y"": 26.3262067266388, ""z"": 0.4780910909175873}, ""checked"": false, ""classType"": """", ""confidence"": 0.6443897485733032, ""frontId"": ""195900137"", ""id"": ""32A0E301-B70F-4CAC-A351-645CC9C67F95"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 240, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -0.7791308164596558}, ""size3D"": {""x"": 4.099457594611266, ""y"": 1.773496966393708, ""z"": 1.4421847462654114}, ""trackId"": ""cI2-PJRkCcbtyfsl"", ""trackName"": ""18"", ""uuid"": ""195900137"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900138,90104,120186,,,,540107,,MODEL,180089,Truck,VISIBLE,"0.6218782","{""attrs"": {}, ""center3D"": {""x"": 8.821897999545236, ""y"": -6.881668955797507, ""z"": 0.31189075112342834}, ""checked"": false, ""classType"": """", ""confidence"": 0.6218782067298889, ""frontId"": ""195900138"", ""id"": ""38E36555-2333-4451-BB27-90DA09144D8E"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Truck"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 2.8774609565734863}, ""size3D"": {""x"": 5.354972542715828, ""y"": 1.6922742130454793, ""z"": 1.5153648257255554}, ""trackId"": ""ZhnBl9D2czykO7Wv"", ""trackName"": ""19"", ""uuid"": ""195900138"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900139,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.6055966","{""attrs"": {}, ""center3D"": {""x"": -19.16373823441218, ""y"": -18.740474317834007, ""z"": 0.9269590377807617}, ""checked"": false, ""classType"": """", ""confidence"": 0.6055966019630432, ""frontId"": ""195900139"", ""id"": ""42757FF5-B560-4F21-AB2A-A8A234577E19"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 53, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 0.7679237127304077}, ""size3D"": {""x"": 2.9802723902005255, ""y"": 1.636240675394447, ""z"": 1.2621734142303467}, ""trackId"": ""OZFAjsvi0HAP7AST"", ""trackName"": ""20"", ""uuid"": ""195900139"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900140,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.6024781","{""attrs"": {}, ""center3D"": {""x"": -8.747431377280492, ""y"": 23.22278139859309, ""z"": 0.5221524834632874}, ""checked"": false, ""classType"": """", ""confidence"": 0.6024780869483948, ""frontId"": ""195900140"", ""id"": ""3CAE8AA5-8CB6-47FA-9308-AA555D949680"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -0.7699424624443054}, ""size3D"": {""x"": 3.7326394746770575, ""y"": 1.698332189061091, ""z"": 1.534948706626892}, ""trackId"": ""Q6EMXMZlIiT4eczk"", ""trackName"": ""21"", ""uuid"": ""195900140"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900141,90104,120186,,,,540107,,MODEL,180089,Motorcycle,VISIBLE,"0.58993125","{""attrs"": {}, ""center3D"": {""x"": 16.43362283288884, ""y"": 14.639602585508747, ""z"": -0.08491475880146027}, ""checked"": false, ""classType"": """", ""confidence"": 0.5899312496185303, ""frontId"": ""195900141"", ""id"": ""3E1BA64A-24A3-4758-9978-E57FDD6D63C9"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Motorcycle"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -1.2138421535491943}, ""size3D"": {""x"": 2.1261761371990815, ""y"": 0.6891363907131449, ""z"": 1.1788663268089294}, ""trackId"": ""CbdEPx86QzLTa_WE"", ""trackName"": ""22"", ""uuid"": ""195900141"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900142,90104,120186,,,,540107,,MODEL,180089,Car,VISIBLE,"0.5316894","{""attrs"": {}, ""center3D"": {""x"": 4.72902449678659, ""y"": 4.637351025300415, ""z"": 1.0671709179878235}, ""checked"": false, ""classType"": """", ""confidence"": 0.5316894054412842, ""frontId"": ""195900142"", ""id"": ""3992C2AB-3C02-467C-B189-C62F09988D57"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Car"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 0.8298190832138062}, ""size3D"": {""x"": 2.529433686196171, ""y"": 1.3799451228789508, ""z"": 1.3584128618240356}, ""trackId"": ""VTvA_xyNrcqTm7AR"", ""trackName"": ""23"", ""uuid"": ""195900142"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900143,90104,120186,,,,540107,,MODEL,180089,Truck,VISIBLE,"0.5230689","{""attrs"": {}, ""center3D"": {""x"": 39.06644888711728, ""y"": -16.764433687695842, ""z"": 1.0749725699424744}, ""checked"": false, ""classType"": """", ""confidence"": 0.523068904876709, ""frontId"": ""195900143"", ""id"": ""D6E45213-6A5C-4171-8203-7483B14AD1AA"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Truck"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -0.811511754989624}, ""size3D"": {""x"": 2.475200415469317, ""y"": 2.225869965734546, ""z"": 1.6882423162460327}, ""trackId"": ""fHykrQNVtjVqHJPN"", ""trackName"": ""24"", ""uuid"": ""195900143"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900144,90104,120186,,,,540107,,MODEL,180089,Bus,VISIBLE,"0.5111816","{""attrs"": {}, ""center3D"": {""x"": -24.70880501979535, ""y"": -40.016477772598215, ""z"": 1.2207708358764648}, ""checked"": false, ""classType"": """", ""confidence"": 0.5111815929412842, ""frontId"": ""195900144"", ""id"": ""52F08C00-6F83-491D-A566-FE4F178B71DE"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Bus"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -2.3727009296417236}, ""size3D"": {""x"": 0.27659511292472416, ""y"": 2.049566479070563, ""z"": 2.982424736022949}, ""trackId"": ""SmIRCXfTQzLpBnRy"", ""trackName"": ""25"", ""uuid"": ""195900144"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900145,90104,120186,,,,540107,,MODEL,180089,Bus,VISIBLE,"0.5007886","{""attrs"": {}, ""center3D"": {""x"": 39.573123847942796, ""y"": 50.99438542024767, ""z"": -0.19870012253522873}, ""checked"": false, ""classType"": """", ""confidence"": 0.5007886290550232, ""frontId"": ""195900145"", ""id"": ""A49BB743-C6C7-4F7E-AB7F-DAAB1879D359"", ""invisibleFlag"": false, ""isProjection"": false, ""isStandard"": false, ""modelClass"": ""Bus"", ""modelRun"": ""180089"", ""modelRunLabel"": ""20221108034849"", ""objType"": ""3d"", ""pointN"": 0, ""points"": [], ""resultStatus"": """", ""resultType"": """", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -2.250333309173584}, ""size3D"": {""x"": 5.961766942310078, ""y"": 2.886869272314925, ""z"": 3.0883493423461914}, ""trackId"": ""83Nqe3tUsBFfYkNN"", ""trackName"": ""26"", ""uuid"": ""195900145"", ""viewIndex"": 0}",2022-11-08 03:48:50,90102,,
195900146,90104,120186,,,,540108,,MODEL,180089,Car,,"0.8415297","{""center3D"": {""x"": -1.453288540472037, ""y"": -7.417666007552013, ""z"": 0.4720264971256256}, ""confidence"": 0.8415297269821167, ""modelClass"": ""Car"", ""objType"": ""3d"", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 0.4062563180923462}, ""size3D"": {""x"": 4.5379719563459275, ""y"": 1.7263656249954096, ""z"": 1.688497245311737}}",2022-11-08 03:48:50,90102,,
195900147,90104,120186,,,,540108,,MODEL,180089,Car,,"0.7996304","{""center3D"": {""x"": -13.889079699022217, ""y"": 9.373472445435914, ""z"": 0.7440837919712067}, ""confidence"": 0.7996304035186768, ""modelClass"": ""Car"", ""objType"": ""3d"", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": -2.3014845848083496}, ""size3D"": {""x"": 4.190941657206025, ""y"": 1.7091529799356522, ""z"": 1.2822951674461365}}",2022-11-08 03:48:50,90102,,
195900148,90104,120186,,,,540108,,MODEL,180089,Car,,"0.79512596","{""center3D"": {""x"": -10.643192605788352, ""y"": 4.647596966275295, ""z"": 0.683623194694519}, ""confidence"": 0.7951259613037109, ""modelClass"": ""Car"", ""objType"": ""3d"", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 1.081650972366333}, ""size3D"": {""x"": 4.291822840484542, ""y"": 1.7143306485597236, ""z"": 1.3865008354187012}}",2022-11-08 03:48:50,90102,,
195900149,90104,120186,,,,540108,,MODEL,180089,Truck,,"0.7916845","{""center3D"": {""x"": 25.86308648405307, ""y"": 1.3249967022013018, ""z"": 0.5945136845111847}, ""confidence"": 0.7916845083236694, ""modelClass"": ""Truck"", ""objType"": ""3d"", ""rotation3D"": {""x"": 0, ""y"": 0, ""z"": 2.1954967975616455}, ""size3D"": {""x"": 6.282429267368329, ""y"": 2.0132495354545767, ""z"": 1.8189367651939392}}",2022-11-08 03:48:50,90102,,
